Setup.started,Setup.stopped,participant,lang,date,expName,psychopyVersion,OS,frameRate,hub,task,AFC_instructions.started,AFC_instructions.stopped,AFC_practice_instructions.started,AFC_practice_instructions.stopped,AFC_practice_fixation.started,AFC_practice_fixation.stopped,AFC_practice_trial.started,AFC_practice_trial.stopped,afc_prac_left_image,afc_prac_right_image,afc_prac_choice,afc_prac_responded,afc_prac_loop.thisRepN,afc_prac_loop.thisTrialN,afc_prac_loop.thisN,afc_prac_loop.thisIndex,afc_prac_loop.ran,AFC_block_start.started,AFC_block_start.stopped,AFC_fixation.started,AFC_fixation.stopped,AFC_trial.started,AFC_trial.stopped,afc_block,afc_left_food_item,afc_right_food_item,afc_left_image,afc_right_image,afc_left_category,afc_right_category,afc_left_cond,afc_right_cond,afc_choice,afc_chosen_item,afc_RT,afc_responded,afc_trial_loop.thisRepN,afc_trial_loop.thisTrialN,afc_trial_loop.thisN,afc_trial_loop.thisIndex,afc_trial_loop.ran,AFC_break.started,AFC_break.stopped,Bye.started,Bye.stopped
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,492.953,493.336,493.336,494.438,4,48,22,Items_pictures/48_sour_candy.png,Items_pictures/22_veg_pizza.png,5,3,0,1,right,22,0.842,1,36,0,36,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,494.44,495.173,495.173,496.391,4,4,59,Items_pictures/4_plain_yogurt.png,Items_pictures/59_cheesecake.png,1,6,0,0,left,4,0.957,1,37,0,37,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,496.393,497.075,497.076,498.328,4,10,22,Items_pictures/10_dried_fruits.png,Items_pictures/22_veg_pizza.png,1,3,0,1,right,22,0.989,1,38,0,38,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,498.329,499.063,499.063,500.131,4,51,40,Items_pictures/51_tiramisu.png,Items_pictures/40_tresse.png,6,4,0,0,left,51,0.81,1,39,0,39,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,500.133,500.698,500.698,501.817,4,35,25,Items_pictures/35_focaccia.png,Items_pictures/25_fries.png,4,3,1,1,right,25,0.857,1,40,0,40,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,501.819,502.302,502.302,503.42,4,51,59,Items_pictures/51_tiramisu.png,Items_pictures/59_cheesecake.png,6,6,0,0,left,51,0.855,1,41,0,41,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,503.422,503.788,503.788,504.94,4,31,35,Items_pictures/31_croissant.png,Items_pictures/35_focaccia.png,4,4,0,1,left,31,0.892,1,42,0,42,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,504.941,505.741,505.742,506.709,4,22,40,Items_pictures/22_veg_pizza.png,Items_pictures/40_tresse.png,3,4,1,0,left,22,0.703,1,43,0,43,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,506.711,507.068,507.069,508.129,4,40,17,Items_pictures/40_tresse.png,Items_pictures/17_flips.png,4,2,0,1,left,40,0.797,1,44,0,44,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,508.131,508.83,508.831,509.898,4,30,48,Items_pictures/30_onion_rings.png,Items_pictures/48_sour_candy.png,3,5,1,0,right,48,0.808,1,45,0,45,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,509.9,510.549,510.55,511.651,4,12,48,Items_pictures/12_crisps.png,Items_pictures/48_sour_candy.png,2,5,1,0,right,48,0.842,1,46,0,46,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,511.653,511.969,511.969,513.104,4,59,30,Items_pictures/59_cheesecake.png,Items_pictures/30_onion_rings.png,6,3,0,1,right,30,0.875,1,47,0,47,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,513.105,513.789,513.789,514.924,4,40,54,Items_pictures/40_tresse.png,Items_pictures/54_ice_cream.png,4,6,0,0,left,40,0.877,1,48,0,48,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,514.926,515.274,515.275,516.443,4,28,4,Items_pictures/28_veg_burger.png,Items_pictures/4_plain_yogurt.png,3,1,1,0,left,28,0.909,1,49,0,49,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,516.445,517.062,517.062,518.029,4,31,5,Items_pictures/31_croissant.png,Items_pictures/5_bell_pepper.png,4,1,0,1,left,31,0.706,1,50,0,50,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,518.031,518.531,518.531,519.783,4,5,59,Items_pictures/5_bell_pepper.png,Items_pictures/59_cheesecake.png,1,6,1,0,right,59,0.993,1,51,0,51,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,519.785,520.151,520.151,521.169,4,35,17,Items_pictures/35_focaccia.png,Items_pictures/17_flips.png,4,2,1,1,right,17,0.756,1,52,0,52,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,521.171,521.803,521.804,522.956,4,37,47,Items_pictures/37_pain_chocolat.png,Items_pictures/47_gummy_candy.png,4,5,0,0,left,37,0.889,1,53,0,53,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,522.958,523.741,523.741,524.826,4,15,4,Items_pictures/15_flute.png,Items_pictures/4_plain_yogurt.png,2,1,1,0,left,15,0.826,1,54,0,54,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,524.828,525.595,525.595,526.63,4,37,59,Items_pictures/37_pain_chocolat.png,Items_pictures/59_cheesecake.png,4,6,0,0,left,37,0.772,1,55,0,55,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,526.631,527.198,527.198,528.166,4,47,31,Items_pictures/47_gummy_candy.png,Items_pictures/31_croissant.png,5,4,0,0,right,31,0.71,1,56,0,56,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,528.167,528.517,528.517,529.501,4,12,30,Items_pictures/12_crisps.png,Items_pictures/30_onion_rings.png,2,3,1,1,left,12,0.726,1,57,0,57,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,529.503,530.237,530.237,531.122,4,47,11,Items_pictures/47_gummy_candy.png,Items_pictures/11_crisps.png,5,2,0,1,right,11,0.621,1,58,0,58,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,531.124,531.54,531.54,532.642,4,48,11,Items_pictures/48_sour_candy.png,Items_pictures/11_crisps.png,5,2,0,1,right,11,0.84,1,59,0,59,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,532.643,533.377,533.378,534.312,4,30,37,Items_pictures/30_onion_rings.png,Items_pictures/37_pain_chocolat.png,3,4,1,0,right,37,0.675,1,60,0,60,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,534.314,534.647,534.647,535.899,4,15,37,Items_pictures/15_flute.png,Items_pictures/37_pain_chocolat.png,2,4,1,0,right,37,0.988,1,61,0,61,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,535.901,536.317,536.317,537.319,4,17,12,Items_pictures/17_flips.png,Items_pictures/12_crisps.png,2,2,1,1,right,12,0.739,1,62,0,62,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,537.322,537.687,537.687,538.755,4,41,57,Items_pictures/41_chocolate_snack.png,Items_pictures/57_fondant.png,5,6,0,0,right,57,0.806,1,63,0,63,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,538.757,539.39,539.39,540.325,4,4,30,Items_pictures/4_plain_yogurt.png,Items_pictures/30_onion_rings.png,1,3,0,1,right,30,0.675,1,64,0,64,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,540.327,541.06,541.06,542.086,4,9,49,Items_pictures/9_healthy_cracker.png,Items_pictures/49_chocolate_cookie.png,1,5,1,0,right,49,0.756,1,65,0,65,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,542.088,542.396,542.397,543.448,4,31,25,Items_pictures/31_croissant.png,Items_pictures/25_fries.png,4,3,0,1,left,31,0.788,1,66,0,66,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,543.45,544.216,544.217,545.151,4,17,22,Items_pictures/17_flips.png,Items_pictures/22_veg_pizza.png,2,3,1,1,right,22,0.673,1,67,0,67,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,545.153,545.619,545.619,546.654,4,31,4,Items_pictures/31_croissant.png,Items_pictures/4_plain_yogurt.png,4,1,0,0,left,31,0.773,1,68,0,68,0,1,,,,
,,Marie-testing-againandagainandagaaaaain,fr,2026-04-21_11h09.05.033,AFC,2024.2.4,iPhone,50,https://run.pavlovia.org/LNS/hub/,AFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.656,548.233,548.234,551.248
